level_5_sig_id,cell,plate,time,level_3_samples,samples_number,pert_type,pert_drug,targets,targets_number,dose,dose_float
NMH002_NEU_6H:BRD-K49685476-001-11-8:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:C13|NMH002_NEU_6H_X2_B6_DUO52HI53LO:C13|NMH002_NEU_6H_X3_B6_DUO52HI53LO:C13,3,trt_cp,TTNPB,RARB,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K50590187-001-17-3:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:J13|NMH002_NEU_6H_X2_B6_DUO52HI53LO:J13|NMH002_NEU_6H_X3_B6_DUO52HI53LO:J13,3,trt_cp,capsaicin,TRPV1,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K51490254-001-01-7:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:A19|NMH002_NEU_6H_X2_B6_DUO52HI53LO:A19|NMH002_NEU_6H_X3_B6_DUO52HI53LO:A19,3,trt_cp,BRD-K51490254,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K51704689-001-04-0:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:P16|NMH002_NEU_6H_X3_B6_DUO52HI53LO:P16,2,trt_cp,BG-1031,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K51966546-001-02-2:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:P06|NMH002_NEU_6H_X2_B6_DUO52HI53LO:P06|NMH002_NEU_6H_X3_B6_DUO52HI53LO:P06,3,trt_cp,BG-1026,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K52313696-001-08-1:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:A21|NMH002_NEU_6H_X2_B6_DUO52HI53LO:A21|NMH002_NEU_6H_X3_B6_DUO52HI53LO:A21,3,trt_cp,tacedinaline,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K52313696-001-09-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:P13|NMH002_NEU_6H_X2_B6_DUO52HI53LO:P13|NMH002_NEU_6H_X3_B6_DUO52HI53LO:P13,3,trt_cp,tacedinaline,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K52313696-001-10-7:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:P20|NMH002_NEU_6H_X2_B6_DUO52HI53LO:P20,2,trt_cp,tacedinaline,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K52405437-001-01-4:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:D13|NMH002_NEU_6H_X2_B6_DUO52HI53LO:D13|NMH002_NEU_6H_X3_B6_DUO52HI53LO:D13,3,trt_cp,penitrem-a,KCNMA1,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K52522949-001-02-5:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:P11|NMH002_NEU_6H_X2_B6_DUO52HI53LO:P11|NMH002_NEU_6H_X3_B6_DUO52HI53LO:P11,3,trt_cp,NCH-51,"HDAC1, HDAC10, HDAC11, HDAC2, HDAC3, HDAC4, HDAC5, HDAC6, HDAC7, HDAC8, HDAC9",11.0,10 uM,0.0
NMH002_NEU_6H:BRD-K52696183-003-01-0:10,NEU,NMH002,6 h,NMH002_NEU_6H_X2_B6_DUO52HI53LO:B24|NMH002_NEU_6H_X3_B6_DUO52HI53LO:B24,2,trt_cp,desmethylclomipramine,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K53263234-001-04-5:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:A05|NMH002_NEU_6H_X2_B6_DUO52HI53LO:A05|NMH002_NEU_6H_X3_B6_DUO52HI53LO:A05,3,trt_cp,CITCO,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K53597484-001-01-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:A06|NMH002_NEU_6H_X2_B6_DUO52HI53LO:A06|NMH002_NEU_6H_X3_B6_DUO52HI53LO:A06,3,trt_cp,TNP-470,METAP2,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K54028654-001-01-8:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:N21|NMH002_NEU_6H_X2_B6_DUO52HI53LO:N21|NMH002_NEU_6H_X3_B6_DUO52HI53LO:N21,3,trt_cp,trehalose,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K54168243-001-01-0:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:N01|NMH002_NEU_6H_X2_B6_DUO52HI53LO:N01|NMH002_NEU_6H_X3_B6_DUO52HI53LO:N01,3,trt_cp,Z-36,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K54330070-001-12-1:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:J03|NMH002_NEU_6H_X2_B6_DUO52HI53LO:J03|NMH002_NEU_6H_X3_B6_DUO52HI53LO:J03,3,trt_cp,SB-202190,MAPK14,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K54729176-001-01-0:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:F14|NMH002_NEU_6H_X2_B6_DUO52HI53LO:F14|NMH002_NEU_6H_X3_B6_DUO52HI53LO:F14,3,trt_cp,BRD-K54729176,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K54771420-001-09-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:I23|NMH002_NEU_6H_X2_B6_DUO52HI53LO:I23|NMH002_NEU_6H_X3_B6_DUO52HI53LO:I23,3,trt_cp,glycocholic-acid,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K55478147-001-01-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:I22|NMH002_NEU_6H_X2_B6_DUO52HI53LO:I22|NMH002_NEU_6H_X3_B6_DUO52HI53LO:I22,3,trt_cp,isonicotinohydroxamic-acid,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K55591206-001-11-6:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:E02|NMH002_NEU_6H_X2_B6_DUO52HI53LO:E02|NMH002_NEU_6H_X3_B6_DUO52HI53LO:E02,3,trt_cp,BRD-K55591206,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K55890295-001-01-5:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:C14|NMH002_NEU_6H_X2_B6_DUO52HI53LO:C14,2,trt_cp,diaminoquinazoline,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K56956679-001-01-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:N02|NMH002_NEU_6H_X2_B6_DUO52HI53LO:N02|NMH002_NEU_6H_X3_B6_DUO52HI53LO:N02,3,trt_cp,BG-1018,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K57139258-001-01-0:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:K15|NMH002_NEU_6H_X2_B6_DUO52HI53LO:K15|NMH002_NEU_6H_X3_B6_DUO52HI53LO:K15,3,trt_cp,z-guggulsterone,NR1H4,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K58550667-001-04-6:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:H09|NMH002_NEU_6H_X2_B6_DUO52HI53LO:H09|NMH002_NEU_6H_X3_B6_DUO52HI53LO:H09,3,trt_cp,FK-866,NAMPT,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K59184148-001-13-3:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:D12|NMH002_NEU_6H_X1_B6_DUO52HI53LO:K14|NMH002_NEU_6H_X2_B6_DUO52HI53LO:D12|NMH002_NEU_6H_X2_B6_DUO52HI53LO:K14|NMH002_NEU_6H_X3_B6_DUO52HI53LO:D12|NMH002_NEU_6H_X3_B6_DUO52HI53LO:K14,6,trt_cp,SB-216763,GSK3B,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K59406868-001-01-3:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:I14|NMH002_NEU_6H_X2_B6_DUO52HI53LO:I14|NMH002_NEU_6H_X3_B6_DUO52HI53LO:I14,3,trt_cp,NCI-16221,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K59773493-001-01-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:O16|NMH002_NEU_6H_X2_B6_DUO52HI53LO:O16|NMH002_NEU_6H_X3_B6_DUO52HI53LO:O16,3,trt_cp,benzohydroxamic-acid,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K59946561-001-07-5:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:A07|NMH002_NEU_6H_X2_B6_DUO52HI53LO:A07|NMH002_NEU_6H_X3_B6_DUO52HI53LO:A07,3,trt_cp,BRD-K59946561,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K60230970-001-09-2:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:L17|NMH002_NEU_6H_X2_B6_DUO52HI53LO:L17|NMH002_NEU_6H_X3_B6_DUO52HI53LO:L17,3,trt_cp,MG-132,PSMB1,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K60303132-001-03-5:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:N08|NMH002_NEU_6H_X2_B6_DUO52HI53LO:N08|NMH002_NEU_6H_X3_B6_DUO52HI53LO:N08,3,trt_cp,BG-1017,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K60623809-001-04-6:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:H21|NMH002_NEU_6H_X2_B6_DUO52HI53LO:H21|NMH002_NEU_6H_X3_B6_DUO52HI53LO:H21,3,trt_cp,SU-11652,"KDR, PDGFRB",2.0,10 uM,0.0
NMH002_NEU_6H:BRD-K61250553-003-24-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:D03|NMH002_NEU_6H_X2_B6_DUO52HI53LO:D03|NMH002_NEU_6H_X3_B6_DUO52HI53LO:D03,3,trt_cp,loperamide,"OPRD1, OPRM1",2.0,10 uM,0.0
NMH002_NEU_6H:BRD-K61314889-001-02-8:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:A08|NMH002_NEU_6H_X2_B6_DUO52HI53LO:A08|NMH002_NEU_6H_X3_B6_DUO52HI53LO:A08,3,trt_cp,endo-IWR-1,"TNKS, TNKS2",2.0,10 uM,0.0
NMH002_NEU_6H:BRD-K61463582-001-04-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:O21|NMH002_NEU_6H_X2_B6_DUO52HI53LO:O21|NMH002_NEU_6H_X3_B6_DUO52HI53LO:O21,3,trt_cp,BRD-K61463582,AHR,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K61480498-001-03-8:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:G05|NMH002_NEU_6H_X2_B6_DUO52HI53LO:G05|NMH002_NEU_6H_X3_B6_DUO52HI53LO:G05,3,trt_cp,epoxycholesterol,"NR1H2, NR1H3",2.0,10 uM,0.0
NMH002_NEU_6H:BRD-K61559475-001-07-7:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:E14|NMH002_NEU_6H_X2_B6_DUO52HI53LO:E14|NMH002_NEU_6H_X3_B6_DUO52HI53LO:E14,3,trt_cp,cardamonin,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K61894884-001-01-6:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:O18|NMH002_NEU_6H_X2_B6_DUO52HI53LO:O18|NMH002_NEU_6H_X3_B6_DUO52HI53LO:O18,3,trt_cp,BRD-K61894884,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K62012036-001-10-2:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:O03|NMH002_NEU_6H_X2_B6_DUO52HI53LO:O03|NMH002_NEU_6H_X3_B6_DUO52HI53LO:O03,3,trt_cp,acitretin,"RARA, RXRG",2.0,10 uM,0.0
NMH002_NEU_6H:BRD-K62810658-001-09-8:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:D20|NMH002_NEU_6H_X2_B6_DUO52HI53LO:D20|NMH002_NEU_6H_X3_B6_DUO52HI53LO:D20,3,trt_cp,PD-98059,MAP2K1,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K62910157-001-03-5:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:P03|NMH002_NEU_6H_X2_B6_DUO52HI53LO:P03,2,trt_cp,C2-dihydroceramide,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K63089472-001-04-3:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:E13|NMH002_NEU_6H_X2_B6_DUO52HI53LO:E13|NMH002_NEU_6H_X3_B6_DUO52HI53LO:E13,3,trt_cp,farnesylthioacetic-acid,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K64024097-001-02-8:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:O20|NMH002_NEU_6H_X2_B6_DUO52HI53LO:O20|NMH002_NEU_6H_X3_B6_DUO52HI53LO:O20,3,trt_cp,BRD-K64024097,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K64606589-001-02-7:10,NEU,NMH002,6 h,NMH002_NEU_6H_X2_B6_DUO52HI53LO:O22,1,trt_cp,apicidin,"HDAC1, HDAC10, HDAC11, HDAC2, HDAC3, HDAC4, HDAC5, HDAC6, HDAC7, HDAC8, HDAC9",11.0,10 uM,0.0
NMH002_NEU_6H:BRD-K64729807-001-03-1:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:E11|NMH002_NEU_6H_X2_B6_DUO52HI53LO:E11|NMH002_NEU_6H_X3_B6_DUO52HI53LO:E11,3,trt_cp,BRD-K64729807,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K64994968-001-24-2:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:M13|NMH002_NEU_6H_X2_B6_DUO52HI53LO:M13|NMH002_NEU_6H_X3_B6_DUO52HI53LO:M13,3,trt_cp,progesterone,"CYP17A1, NR3C2, PGR",3.0,10 uM,0.0
NMH002_NEU_6H:BRD-K65031973-001-02-1:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:L08|NMH002_NEU_6H_X2_B6_DUO52HI53LO:L08|NMH002_NEU_6H_X3_B6_DUO52HI53LO:L08,3,trt_cp,BG-1007,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K65331431-001-05-4:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:I05|NMH002_NEU_6H_X2_B6_DUO52HI53LO:I05|NMH002_NEU_6H_X3_B6_DUO52HI53LO:I05,3,trt_cp,retinyl,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K65411918-001-02-3:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:G21|NMH002_NEU_6H_X2_B6_DUO52HI53LO:G21|NMH002_NEU_6H_X3_B6_DUO52HI53LO:G21,3,trt_cp,BRD-K65411918,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K65716359-001-01-3:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:M22|NMH002_NEU_6H_X2_B6_DUO52HI53LO:M22|NMH002_NEU_6H_X3_B6_DUO52HI53LO:M22,3,trt_cp,exifone,TYR,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K66588514-001-03-3:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:N12|NMH002_NEU_6H_X2_B6_DUO52HI53LO:N12|NMH002_NEU_6H_X3_B6_DUO52HI53LO:N12,3,trt_cp,BG-1019,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K66956375-001-09-7:10,NEU,NMH002,6 h,NMH002_NEU_6H_X2_B6_DUO52HI53LO:K19|NMH002_NEU_6H_X3_B6_DUO52HI53LO:K19,2,trt_cp,oleoylethanolamide,"GPR119, PPARA",2.0,10 uM,0.0
NMH002_NEU_6H:BRD-K66968629-001-01-3:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:L18|NMH002_NEU_6H_X2_B6_DUO52HI53LO:L18|NMH002_NEU_6H_X3_B6_DUO52HI53LO:L18,3,trt_cp,BG-1012,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K66989831-001-01-3:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:J10|NMH002_NEU_6H_X2_B6_DUO52HI53LO:J10|NMH002_NEU_6H_X3_B6_DUO52HI53LO:J10,3,trt_cp,anacardic-acid,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K67102207-236-03-6:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:H06|NMH002_NEU_6H_X2_B6_DUO52HI53LO:H06|NMH002_NEU_6H_X3_B6_DUO52HI53LO:H06,3,trt_cp,phenylbutyrate,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K67265981-001-01-5:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:E20|NMH002_NEU_6H_X2_B6_DUO52HI53LO:E20|NMH002_NEU_6H_X3_B6_DUO52HI53LO:E20,3,trt_cp,carnosol,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K67860401-001-04-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:M04|NMH002_NEU_6H_X2_B6_DUO52HI53LO:M04|NMH002_NEU_6H_X3_B6_DUO52HI53LO:M04,3,trt_cp,AR-A014418,GSK3B,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K67868012-001-03-5:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:B09|NMH002_NEU_6H_X2_B6_DUO52HI53LO:B09|NMH002_NEU_6H_X3_B6_DUO52HI53LO:B09,3,trt_cp,PI-103,"MTOR, PIK3CA, PIK3CB, PIK3CD, PIK3CG",5.0,10 uM,0.0
NMH002_NEU_6H:BRD-K68144790-001-02-0:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:I17|NMH002_NEU_6H_X2_B6_DUO52HI53LO:I17|NMH002_NEU_6H_X3_B6_DUO52HI53LO:I17,3,trt_cp,BRD-K68144790,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K68202742-001-08-2:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:I04|NMH002_NEU_6H_X1_B6_DUO52HI53LO:M23|NMH002_NEU_6H_X2_B6_DUO52HI53LO:I04|NMH002_NEU_6H_X2_B6_DUO52HI53LO:M23|NMH002_NEU_6H_X3_B6_DUO52HI53LO:I04|NMH002_NEU_6H_X3_B6_DUO52HI53LO:M23,6,trt_cp,BRD-K68202742,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K68584490-001-01-2:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:J24|NMH002_NEU_6H_X2_B6_DUO52HI53LO:J24|NMH002_NEU_6H_X3_B6_DUO52HI53LO:J24,3,trt_cp,butyrolactone,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K69023402-001-04-1:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:J09|NMH002_NEU_6H_X2_B6_DUO52HI53LO:J09|NMH002_NEU_6H_X3_B6_DUO52HI53LO:J09,3,trt_cp,thapsigargin,ATP2A1,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K69241845-001-01-0:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:K22|NMH002_NEU_6H_X2_B6_DUO52HI53LO:K22|NMH002_NEU_6H_X3_B6_DUO52HI53LO:K22,3,trt_cp,IM-12,GSK3B,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K69471245-001-02-7:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:N20|NMH002_NEU_6H_X2_B6_DUO52HI53LO:N20|NMH002_NEU_6H_X3_B6_DUO52HI53LO:N20,3,trt_cp,BG-1023,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K69840642-001-02-2:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:P19|NMH002_NEU_6H_X2_B6_DUO52HI53LO:P19|NMH002_NEU_6H_X3_B6_DUO52HI53LO:P19,3,trt_cp,ISOX,HDAC6,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K70131229-003-01-2:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:J17|NMH002_NEU_6H_X2_B6_DUO52HI53LO:J17|NMH002_NEU_6H_X3_B6_DUO52HI53LO:J17,3,trt_cp,glucosamine,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K70792160-003-03-8:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:L13|NMH002_NEU_6H_X2_B6_DUO52HI53LO:L13|NMH002_NEU_6H_X3_B6_DUO52HI53LO:L13,3,trt_cp,10-DEBC,PIM1,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K71799949-001-29-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:B23|NMH002_NEU_6H_X2_B6_DUO52HI53LO:B23|NMH002_NEU_6H_X3_B6_DUO52HI53LO:B23,3,trt_cp,carbamazepine,"SCN1A, SCN3A, SCN5A",3.0,10 uM,0.0
NMH002_NEU_6H:BRD-K71879491-001-29-1:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:C03|NMH002_NEU_6H_X2_B6_DUO52HI53LO:C03|NMH002_NEU_6H_X3_B6_DUO52HI53LO:C03,3,trt_cp,tretinoin,"RARA, RARB, RARG, RORB",4.0,10 uM,0.0
NMH002_NEU_6H:BRD-K71879491-001-30-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:G04|NMH002_NEU_6H_X2_B6_DUO52HI53LO:G04|NMH002_NEU_6H_X3_B6_DUO52HI53LO:G04,3,trt_cp,tretinoin,"RARA, RARB, RARG, RORB",4.0,10 uM,0.0
NMH002_NEU_6H:BRD-K74148702-001-05-3:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:C08|NMH002_NEU_6H_X1_B6_DUO52HI53LO:L07|NMH002_NEU_6H_X2_B6_DUO52HI53LO:C08|NMH002_NEU_6H_X2_B6_DUO52HI53LO:L07|NMH002_NEU_6H_X3_B6_DUO52HI53LO:C08|NMH002_NEU_6H_X3_B6_DUO52HI53LO:L07,6,trt_cp,curcumin,"PTGS1, PTGS2",2.0,10 uM,0.0
NMH002_NEU_6H:BRD-K74765201-001-12-6:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:E17|NMH002_NEU_6H_X2_B6_DUO52HI53LO:E17|NMH002_NEU_6H_X3_B6_DUO52HI53LO:E17,3,trt_cp,tomelukast,CYSLTR1,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K75181824-001-04-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:E09|NMH002_NEU_6H_X2_B6_DUO52HI53LO:E09|NMH002_NEU_6H_X3_B6_DUO52HI53LO:E09,3,trt_cp,BRD-K75181824,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K75516118-001-02-5:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:D06|NMH002_NEU_6H_X2_B6_DUO52HI53LO:D06|NMH002_NEU_6H_X3_B6_DUO52HI53LO:D06,3,trt_cp,BRD-K75516118,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K76097666-001-03-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:F18|NMH002_NEU_6H_X3_B6_DUO52HI53LO:F18,2,trt_cp,itdac-1,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K76525302-001-01-3:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:A16|NMH002_NEU_6H_X2_B6_DUO52HI53LO:A16|NMH002_NEU_6H_X3_B6_DUO52HI53LO:A16,3,trt_cp,sulindac,"AKR1B1, PTGS1, PTGS2",3.0,10 uM,0.0
NMH002_NEU_6H:BRD-K76723084-001-19-0:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:C07|NMH002_NEU_6H_X2_B6_DUO52HI53LO:C07|NMH002_NEU_6H_X3_B6_DUO52HI53LO:C07,3,trt_cp,isotretinoin,"RARA, RARB, RARG",3.0,10 uM,0.0
NMH002_NEU_6H:BRD-K76773351-001-03-5:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:B11|NMH002_NEU_6H_X2_B6_DUO52HI53LO:B11|NMH002_NEU_6H_X3_B6_DUO52HI53LO:B11,3,trt_cp,AS-605240,PIK3CG,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K76894938-001-01-5:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:K20|NMH002_NEU_6H_X2_B6_DUO52HI53LO:K20|NMH002_NEU_6H_X3_B6_DUO52HI53LO:K20,3,trt_cp,CHIR-99021,,0.0,10 uM,0.0
NMH002_NEU_6H:BRD-K77175907-001-04-9:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:O09|NMH002_NEU_6H_X2_B6_DUO52HI53LO:O09|NMH002_NEU_6H_X3_B6_DUO52HI53LO:O09,3,trt_cp,calcifediol,VDR,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K77345217-001-04-3:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:O04|NMH002_NEU_6H_X2_B6_DUO52HI53LO:O04|NMH002_NEU_6H_X3_B6_DUO52HI53LO:O04,3,trt_cp,gallic-acid,CA1,1.0,10 uM,0.0
NMH002_NEU_6H:BRD-K77830450-001-03-2:10,NEU,NMH002,6 h,NMH002_NEU_6H_X1_B6_DUO52HI53LO:B22|NMH002_NEU_6H_X1_B6_DUO52HI53LO:O12|NMH002_NEU_6H_X2_B6_DUO52HI53LO:B22|NMH002_NEU_6H_X2_B6_DUO52HI53LO:O12|NMH002_NEU_6H_X3_B6_DUO52HI53LO:B22|NMH002_NEU_6H_X3_B6_DUO52HI53LO:O12,6,trt_cp,forskolin,ADCY2,1.0,10 uM,0.0
