,NEU_prg,pert_drug,targets,dose
NMH002_NEU_24H:BRD-K67868012-001-03-5:10,-0.002163901454465794,PI-103,"MTOR, PIK3CA, PIK3CB, PIK3CD, PIK3CG",10 uM
NMH002_NEU_24H:BRD-K68144790-001-02-0:10,0.23169452036619237,BRD-K68144790,,10 uM
NMH002_NEU_24H:BRD-K68202742-001-08-2:10,-1.473942348905232,BRD-K68202742,,10 uM
NMH002_NEU_24H:BRD-K68584490-001-01-2:10,-0.2045193095358243,butyrolactone,,10 uM
NMH002_NEU_24H:BRD-K69023402-001-04-1:10,0.20669739466767673,thapsigargin,ATP2A1,10 uM
NMH002_NEU_24H:BRD-K69241845-001-01-0:10,-0.24064892204159205,IM-12,GSK3B,10 uM
NMH002_NEU_24H:BRD-K69471245-001-02-7:10,0.3166965782899979,BG-1023,,10 uM
NMH002_NEU_24H:BRD-K69840642-001-02-2:10,-1.2026590471947676,ISOX,HDAC6,10 uM
NMH002_NEU_24H:BRD-K70131229-003-01-2:10,-0.797891677821766,glucosamine,,10 uM
NMH002_NEU_24H:BRD-K70792160-003-03-8:10,0.04727953968099197,10-DEBC,PIM1,10 uM
NMH002_NEU_24H:BRD-K71799949-001-29-9:10,0.2215938985057165,carbamazepine,"SCN1A, SCN3A, SCN5A",10 uM
NMH002_NEU_24H:BRD-K71879491-001-29-1:10,-0.13419253731325625,tretinoin,"RARA, RARB, RARG, RORB",10 uM
NMH002_NEU_24H:BRD-K71879491-001-30-9:10,-0.029394932219456743,tretinoin,"RARA, RARB, RARG, RORB",10 uM
NMH002_NEU_24H:BRD-K74148702-001-05-3:10,0.010591880749959606,curcumin,"PTGS1, PTGS2",10 uM
NMH002_NEU_24H:BRD-K74765201-001-12-6:10,0.2987021629046817,tomelukast,CYSLTR1,10 uM
NMH002_NEU_24H:BRD-K75181824-001-04-9:10,0.40061541195420325,BRD-K75181824,,10 uM
NMH002_NEU_24H:BRD-K75516118-001-02-5:10,0.10124489441383433,BRD-K75516118,,10 uM
NMH002_NEU_24H:BRD-K76097666-001-03-9:10,-0.06244439674925846,itdac-1,,10 uM
NMH002_NEU_24H:BRD-K76525302-001-01-3:10,-0.6412044049159817,sulindac,"AKR1B1, PTGS1, PTGS2",10 uM
NMH002_NEU_24H:BRD-K76723084-001-19-0:10,-0.07471146417649141,isotretinoin,"RARA, RARB, RARG",10 uM
NMH002_NEU_24H:BRD-K76773351-001-03-5:10,0.42537178823323707,AS-605240,PIK3CG,10 uM
NMH002_NEU_24H:BRD-K76894938-001-01-5:10,-0.06009360846810943,CHIR-99021,,10 uM
NMH002_NEU_24H:BRD-K77175907-001-04-9:10,-0.308454564346124,calcifediol,VDR,10 uM
NMH002_NEU_24H:BRD-K77345217-001-04-3:10,0.10582425931372985,gallic-acid,CA1,10 uM
NMH002_NEU_24H:BRD-K77830450-001-03-2:10,-0.34987266417325014,forskolin,ADCY2,10 uM
NMH002_NEU_24H:BRD-K77918867-001-02-4:10,0.6609799807784155,BG-1022,,10 uM
NMH002_NEU_24H:BRD-K77947974-001-14-8:10,0.0023973016916652157,fluspirilene,"DRD2, HTR2A",10 uM
NMH002_NEU_24H:BRD-K78689929-001-02-6:10,0.0074876506169679405,BG-1009,,10 uM
NMH002_NEU_24H:BRD-K79254416-001-11-9:10,0.014878814214568103,decitabine,DNMT1,10 uM
NMH002_NEU_24H:BRD-K79254416-001-12-7:10,0.016554632637525907,decitabine,DNMT1,10 uM
NMH002_NEU_24H:BRD-K79437791-001-04-0:10,0.37029765968526807,BRD-K79437791,,10 uM
NMH002_NEU_24H:BRD-K79602928-003-15-7:10,-0.21016593000817785,metformin,,10 uM
NMH002_NEU_24H:BRD-K80738081-001-33-6:10,-0.18463292053848596,resveratrol,"PTGS1, PTGS2, SIRT1",10 uM
NMH002_NEU_24H:BRD-K80946661-001-04-4:10,-0.11883729587112118,triacetylresveratrol,,10 uM
NMH002_NEU_24H:BRD-K81062487-001-03-3:10,0.6583528837340493,taurocholic-acid,CEL,10 uM
NMH002_NEU_24H:BRD-K81255325-001-02-1:10,0.06808166344973421,BG-1021,,10 uM
NMH002_NEU_24H:BRD-K81418486-001-22-8:10,-1.3020015407031251,vorinostat,"HDAC1, HDAC2, HDAC3, HDAC6, HDAC8",10 uM
NMH002_NEU_24H:BRD-K81418486-001-29-3:10,-1.185687894550503,vorinostat,"HDAC1, HDAC2, HDAC3, HDAC6, HDAC8",10 uM
NMH002_NEU_24H:BRD-K81473043-001-07-0:10,-0.11173924738253865,tanespimycin,HSP90AA1,10 uM
NMH002_NEU_24H:BRD-K81633055-001-01-7:10,0.24884819877727835,BML-278,,10 uM
NMH002_NEU_24H:BRD-K81647657-001-02-7:10,-0.4899591621296442,BRD-K81647657,,10 uM
NMH002_NEU_24H:BRD-K81839095-001-19-4:10,0.43313948635561295,estrone,ESR1,10 uM
NMH002_NEU_24H:BRD-K82088145-001-03-1:10,0.18001951298734936,BG-1014,,10 uM
NMH002_NEU_24H:BRD-K82189384-001-01-1:10,0.22192876426396005,BG-1011,,10 uM
NMH002_NEU_24H:BRD-K82206012-001-02-1:10,0.5059823576094749,BRD-K82206012,,10 uM
NMH002_NEU_24H:BRD-K82261406-001-02-0:10,0.17345648163704208,anisomycin,,10 uM
NMH002_NEU_24H:BRD-K82681249-001-01-2:10,-1.4881521583013062,JS-K,,10 uM
NMH002_NEU_24H:BRD-K82924899-001-03-5:10,-0.07517606138646449,IWP-2,,10 uM
NMH002_NEU_24H:BRD-K83872150-001-01-3:10,0.40749115087086385,BRD-K83872150,,10 uM
NMH002_NEU_24H:BRD-K84943004-001-01-9:10,0.09559038372082879,MC-1293,,10 uM
NMH002_NEU_24H:BRD-K85133207-001-01-1:10,0.2943542530759223,HDAC1-selective,,10 uM
NMH002_NEU_24H:BRD-K85479953-001-08-9:10,0.10665155536484464,STF-62247,,10 uM
NMH002_NEU_24H:BRD-K85732814-001-02-3:10,-2.0364751658948235,BG-1028,,10 uM
NMH002_NEU_24H:BRD-K86465814-001-04-5:10,0.08072008569732694,HO-013,PPARG,10 uM
NMH002_NEU_24H:BRD-K86570333-001-01-0:10,0.44239982374993425,BRD-K86570333,,10 uM
NMH002_NEU_24H:BRD-K87066636-001-01-2:10,-0.5771104277436037,BOX-5,,10 uM
NMH002_NEU_24H:BRD-K87634564-001-03-9:10,-1.3044457765005784,BG-1030,,10 uM
NMH002_NEU_24H:BRD-K87696786-003-02-8:10,-0.06543728590516978,LY-456236,GRM1,10 uM
NMH002_NEU_24H:BRD-K87714311-001-01-9:10,0.030719200119498358,zebularine,"CDA, DNMT1",10 uM
NMH002_NEU_24H:BRD-K88186167-001-01-4:10,-0.21626034949993475,GW-4064,NR1H4,10 uM
NMH002_NEU_24H:BRD-K88742110-001-01-2:10,0.03657948093039991,PCI-34051,"HDAC1, HDAC10, HDAC6, HDAC8",10 uM
NMH002_NEU_24H:BRD-K88809146-065-01-2:10,0.5205222031984549,tranylcypromine,"KDM1A, MAOA, MAOB",10 uM
NMH002_NEU_24H:BRD-K89085489-001-14-1:10,-0.36047679669185445,fenretinide,RARA,10 uM
NMH002_NEU_24H:BRD-K89732114-300-10-5:10,-0.15265845491297483,trifluoperazine,DRD2,10 uM
NMH002_NEU_24H:BRD-K89912164-001-01-5:10,-0.04683544252067773,BRD-K89912164,,10 uM
NMH002_NEU_24H:BRD-K91509126-001-19-4:10,-0.29035928337507216,piceatannol,,10 uM
NMH002_NEU_24H:BRD-K92723993-066-14-4:10,0.43517223698342505,imatinib,"ABL1, BCR, CSF1R, KIT, PDGFRA, PDGFRB",10 uM
NMH002_NEU_24H:BRD-K92870997-001-14-6:10,-0.050636723986602135,pterostilbene,PTGS2,10 uM
NMH002_NEU_24H:BRD-K93258693-001-12-4:10,-0.8958246104095039,GW-9662,PPARG,10 uM
NMH002_NEU_24H:BRD-K93258693-001-13-2:10,-0.4277568869186977,GW-9662,PPARG,10 uM
NMH002_NEU_24H:BRD-K93300946-001-01-2:10,0.7669915567517596,BML-266,,10 uM
NMH002_NEU_24H:BRD-K93754473-001-16-9:10,-0.13028821695106788,tamoxifen,"ESR1, ESR2",10 uM
NMH002_NEU_24H:BRD-K93754473-048-14-5:10,0.7042911714092851,tamoxifen,"ESR1, ESR2",10 uM
NMH002_NEU_24H:BRD-K94176593-001-04-5:10,-0.31816244401760907,TWS-119,GSK3B,10 uM
NMH002_NEU_24H:BRD-K95402279-001-03-7:10,0.2031408362339533,geranylgeraniol,,10 uM
NMH002_NEU_24H:BRD-K95785537-001-19-9:10,0.36387784594558625,PP-2,"LCK, SRC",10 uM
NMH002_NEU_24H:BRD-K96146874-001-03-8:10,-0.3121450475210561,valproxam,,10 uM
NMH002_NEU_24H:BRD-K96263742-001-09-8:10,-0.3475747600451645,GW-7647,PPARA,10 uM
NMH002_NEU_24H:BRD-K97399794-001-12-0:10,0.011660595034393484,quercetin,PIK3CG,10 uM
NMH002_NEU_24H:BRD-K97808269-001-01-9:10,0.07464012119713248,BRD-K97808269,,10 uM
NMH002_NEU_24H:BRD-K97869369-001-02-8:10,-1.240512687730132,BG-1027,,10 uM
NMH002_NEU_24H:BRD-K98530306-003-13-4:10,-0.11466671556701916,clonidine,"ADRA2A, ADRA2B, ADRA2C",10 uM
NMH002_NEU_24H:BRD-K99636700-001-01-9:10,0.8694739796850899,BRD-K99636700,,10 uM
NMH002_NEU_24H:BRD-K99667445-001-02-2:10,-0.040274487625292565,BRD-K99667445,,10 uM
NMH002_NEU_24H:BRD-K99792991-001-29-9:10,0.2736690673408738,hexachlorophene,,10 uM
NMH002_NEU_24H:BRD-K99964838-001-05-1:10,-0.48197607700071216,bosutinib,"ABL1, BCR, CAMK2G, HCK, LYN, SRC",10 uM
NMH002_NEU_24H:BRD-M74254599-001-02-0:10,-0.14877340364882233,lithium-chloride,,10 uM
NMH002_NEU_24H:BRD-U61360806-000-01-3:10,-0.8860972808158946,BRD-U61360806,,10 uM
NMH002_NEU_24H:CMAP-C110765:100,0.346439880202376,kcl,,0.12 uM
NMH002_NEU_24H:CMAP-C110766:100,0.06961628182576989,nacl,,0.12 uM
NMH002_NEU_6H:BRD-A02006392-001-12-3:10,0.15954917166564922,nitrendipine,"CACNA1C, CACNA1D, CACNA2D1",10 uM
NMH002_NEU_6H:BRD-A05457250-001-06-8:10,-0.07636889814107371,BAY-K8644,CACNA1C,10 uM
NMH002_NEU_6H:BRD-A07824748-001-08-3:10,-0.06488007375453905,flavanone,,10 uM
NMH002_NEU_6H:BRD-A08027849-236-01-7:10,0.6752925070595936,BRD-A08027849,,10 uM
NMH002_NEU_6H:BRD-A09533288-003-26-2:10,-0.01640559575113454,verapamil,"CACNA1C, CACNA1D, CACNA1G, CACNA1S",10 uM
NMH002_NEU_6H:BRD-A13084692-001-10-8:10,0.08267804121136225,troglitazone,PPARG,10 uM
NMH002_NEU_6H:BRD-A13946108-001-13-0:10,-0.1404177099781273,sulindac,"AKR1B1, PTGS1, PTGS2",10 uM
NMH002_NEU_6H:BRD-A16694057-001-05-0:10,0.1442021519574745,BADGE,PPARG,10 uM
NMH002_NEU_6H:BRD-A17390249-001-03-8:10,0.29076154407442384,BG-1015,,10 uM
NMH002_NEU_6H:BRD-A19037878-001-02-3:10,-0.9125206270845506,BRD-A19037878,,10 uM
NMH002_NEU_6H:BRD-A19134330-001-04-6:10,1.12887489916496,A-23187,,10 uM
NMH002_NEU_6H:BRD-A19500257-001-03-9:10,0.279811129793548,geldanamycin,HSP90AA1,10 uM
NMH002_NEU_6H:BRD-A22997170-001-04-4:10,-1.2322746545584349,CCT036477,,10 uM
NMH002_NEU_6H:BRD-A23747351-001-02-7:10,0.35144959560295197,sirtinol,"SIRT1, SIRT2",10 uM
NMH002_NEU_6H:BRD-A30142024-001-01-1:10,0.47492202784660903,dithiothreitol,,10 uM
NMH002_NEU_6H:BRD-A38878059-001-02-8:10,0.16843204527771752,BL-077,,10 uM
NMH002_NEU_6H:BRD-A41145729-001-04-3:10,0.1658714609956502,methoprene-acid,RXRA,10 uM
NMH002_NEU_6H:BRD-A42994615-236-01-8:10,0.4084523088478237,BRD-A42994615,,10 uM
NMH002_NEU_6H:BRD-A47268303-001-01-7:10,0.8297796679843721,garcinol,,10 uM
NMH002_NEU_6H:BRD-A48430263-001-05-1:10,0.8739448670901379,pioglitazone,PPARG,10 uM
NMH002_NEU_6H:BRD-A50287119-001-01-5:10,-0.7589918197183899,sirolimus,"FKBP1A, MTOR",10 uM
NMH002_NEU_6H:BRD-A54024781-001-02-3:10,-0.22496379347499723,BG-1008,,10 uM
NMH002_NEU_6H:BRD-A56518012-003-03-7:10,-0.6060124505022475,epirubicin,TOP2A,10 uM
NMH002_NEU_6H:BRD-A56798952-001-01-5:1,-0.11042118564392252,bafilomycin,,1.11 uM
NMH002_NEU_6H:BRD-A56798952-001-01-5:10,-0.21973965996993855,bafilomycin,,10 uM
NMH002_NEU_6H:BRD-A58048407-001-12-1:10,0.46289581737924435,nimodipine,"CACNA1C, CACNA1D, CACNA1F, CACNA1S, NR3C2",10 uM
NMH002_NEU_6H:BRD-A62336480-003-01-3:10,0.1418236227339983,niguldipine,"ADRA1A, CACNA1C",10 uM
NMH002_NEU_6H:BRD-A63989068-001-01-2:10,-1.0059189153355694,apicidin,"HDAC1, HDAC10, HDAC11, HDAC2, HDAC3, HDAC4, HDAC5, HDAC6, HDAC7, HDAC8, HDAC9",10 uM
NMH002_NEU_6H:BRD-A64228451-001-07-6:10,-1.3916083620202528,terreic-acid,,10 uM
NMH002_NEU_6H:BRD-A64479082-310-01-0:10,0.7373066962136732,quinidine,SCN5A,10 uM
NMH002_NEU_6H:BRD-A67788537-001-04-1:10,0.119726933326746,salermide,"SIRT1, SIRT2",10 uM
NMH002_NEU_6H:BRD-A70814879-003-01-8:10,0.28848586983995433,ABC-294640,SPHK2,10 uM
NMH002_NEU_6H:BRD-A72024019-001-01-7:10,0.9546046415571132,tunicamycin,GNPTAB,10 uM
NMH002_NEU_6H:BRD-A72666989-001-01-1:10,-0.5106629507973337,timosaponin,,10 uM
NMH002_NEU_6H:BRD-A73908300-001-03-4:10,0.023060179412635814,EX-527,SIRT1,10 uM
NMH002_NEU_6H:BRD-A73972952-001-02-3:10,-0.3682039333855702,BG-1010,,10 uM
NMH002_NEU_6H:BRD-A75409952-001-04-0:10,0.8003068287861843,wortmannin,"PIK3CA, PIK3CG, PLK1",10 uM
NMH002_NEU_6H:BRD-A75409952-001-06-5:10,-0.5896527789226238,wortmannin,"PIK3CA, PIK3CG, PLK1",10 uM
NMH002_NEU_6H:BRD-A77144340-001-01-8:10,0.29230124503604593,ketocholesterol,,10 uM
NMH002_NEU_6H:BRD-A79067928-001-04-3:10,0.20816382394378996,etoposide,"TOP2A, TOP2B",10 uM
NMH002_NEU_6H:BRD-A81585303-001-01-1:10,0.8658297392491259,acadesine,,10 uM
NMH002_NEU_6H:BRD-A84228258-001-03-6:10,-0.10801695721043139,brefeldin-a,,10 uM
NMH002_NEU_6H:BRD-A91699651-001-02-4:10,-0.060535382821937885,chloroquine,,10 uM
NMH002_NEU_6H:BRD-A93000692-001-06-5:10,0.047585855497790125,ciglitazone,PPARG,10 uM
NMH002_NEU_6H:BRD-A93255169-001-21-8:10,-0.08393040343187327,thalidomide,"CRBN, TNF",10 uM
NMH002_NEU_6H:BRD-A94810754-001-03-8:10,0.9365550238331741,ionomycin,,10 uM
NMH002_NEU_6H:BRD-A95074085-236-01-6:10,-0.04621665490349468,BRD-A95074085,,10 uM
NMH002_NEU_6H:BRD-A96799240-001-02-5:10,0.08576396547676769,BRD-A96799240,,10 uM
NMH002_NEU_6H:BRD-A97437073-050-09-5:10,0.14206869420637652,rosiglitazone,PPARG,10 uM
NMH002_NEU_6H:BRD-A99117172-001-01-1:10,-0.38373153569484164,hydroxychloroquine,"TLR7, TLR9",10 uM
NMH002_NEU_6H:BRD-A99182808-001-01-7:10,-0.5484314999230824,usnic-acid,,10 uM
NMH002_NEU_6H:BRD-K00184207-001-04-0:10,0.6924276659218036,GR-206,,10 uM
NMH002_NEU_6H:BRD-K00959089-001-02-2:10,0.3753397273526079,thenoyltrifluoroacetone,CES1,10 uM
NMH002_NEU_6H:BRD-K01192156-001-03-5:10,0.43753498844828964,BRD-K01192156,,10 uM
NMH002_NEU_6H:BRD-K01292756-001-20-1:10,0.01286764886169875,pimozide,"DRD2, DRD3, HTR2A",10 uM
NMH002_NEU_6H:BRD-K01493881-001-24-5:10,0.1581261844107515,apigenin,,10 uM
NMH002_NEU_6H:BRD-K01507359-001-11-2:10,-0.08921743952038821,rifampicin,NR1I2,10 uM
NMH002_NEU_6H:BRD-K01567962-001-16-4:10,0.7252240819946222,pyrazolanthrone,"MAPK10, MAPK8, MAPK9, TTK",10 uM
NMH002_NEU_6H:BRD-K01638814-050-01-2:10,0.8102314001495272,rilmenidine,"ADRA2A, NISCH",10 uM
NMH002_NEU_6H:BRD-K01902415-001-06-7:10,0.20948719818488104,pirinixic-acid,PPARA,10 uM
NMH002_NEU_6H:BRD-K02404261-001-12-6:10,0.37537393502848226,caffeine,"ADORA1, ADORA2A, ADORA2B, ATM, ITPR1, RYR1",10 uM
NMH002_NEU_6H:BRD-K02526760-001-02-3:10,0.2607582786092686,QS-11,ARFGAP1,10 uM
NMH002_NEU_6H:BRD-K02637541-001-13-1:10,0.11481961140363982,celecoxib,PTGS2,10 uM
NMH002_NEU_6H:BRD-K03816923-001-08-8:10,-0.3506519337927184,rottlerin,,10 uM
NMH002_NEU_6H:BRD-K04431258-001-01-5:10,-0.19916811794011632,Val-Val-Val,,10 uM
NMH002_NEU_6H:BRD-K04701986-001-02-8:10,0.18742224962123644,BL-050,,10 uM
NMH002_NEU_6H:BRD-K04722205-001-01-1:10,0.32371880956302934,BRD-K04722205,,10 uM
NMH002_NEU_6H:BRD-K04923131-001-11-3:10,0.2689273363082756,BRD-K04923131,,10 uM
NMH002_NEU_6H:BRD-K05396879-001-06-7:10,-0.4678794850013209,BRD-K05396879,,10 uM
NMH002_NEU_6H:BRD-K06080977-001-14-1:10,-0.006682095706531832,eicosatetraynoic-acid,"ALOX12, PPARA, PPARG, PTGS1",10 uM
NMH002_NEU_6H:BRD-K06854232-001-10-8:10,0.13463836972840978,AM-580,RARA,10 uM
NMH002_NEU_6H:BRD-K06902185-001-13-6:10,-0.09964780745481716,minoxidil,"ABCC9, KCNJ11, KCNJ8",10 uM
NMH002_NEU_6H:BRD-K07103434-096-01-4:10,-0.1765222097299112,pyrvinium-pamoate,AR,10 uM
NMH002_NEU_6H:BRD-K08135697-001-02-5:10,0.10649982510462819,BG-1024,,10 uM
NMH002_NEU_6H:BRD-K08252256-236-26-2:10,-0.5214642552973899,diclofenac,"PTGS1, PTGS2",10 uM
NMH002_NEU_6H:BRD-K08316444-001-06-8:10,0.03130715392934019,rotenone,ND1,10 uM
NMH002_NEU_6H:BRD-K08478539-001-09-6:10,-0.22344581563049612,SMER-28,,10 uM
NMH002_NEU_6H:BRD-K08697762-065-01-1:10,-0.4813141538741263,aminoresveratrol,,10 uM
NMH002_NEU_6H:BRD-K08807999-001-01-6:10,-0.275740351948934,NO-ASA,PTGS2,10 uM
NMH002_NEU_6H:BRD-K08856548-001-03-5:10,0.319228940177129,BG-1016,,10 uM
NMH002_NEU_6H:BRD-K09132007-001-03-4:10,-0.035087828113712194,D-4476,"CSNK1A1, TGFB1",10 uM
NMH002_NEU_6H:BRD-K11129031-001-22-6:10,-0.5467414178498231,gemfibrozil,"CYP2C8, LPL, PPARA",10 uM
NMH002_NEU_6H:BRD-K11528507-001-05-9:10,-0.19265415863785468,geldanamycin,HSP90AA1,10 uM
NMH002_NEU_6H:BRD-K12184916-001-08-9:10,-0.5125007081616906,NVP-BEZ235,"MTOR, PIK3CA, PIK3CD, PIK3CG",10 uM
NMH002_NEU_6H:BRD-K12762134-001-02-1:10,-0.45052468019325864,XAV-939,"TNKS, TNKS2",10 uM
NMH002_NEU_6H:BRD-K13005598-001-01-5:10,0.9501584918431406,foxy-5,,10 uM
NMH002_NEU_6H:BRD-K13169950-001-10-2:10,-0.5719720247587498,NSC-3852,HDAC1,10 uM
NMH002_NEU_6H:BRD-K13927029-001-02-7:10,0.17505041087333595,retinol,"RXRA, RXRB, RXRG",10 uM
NMH002_NEU_6H:BRD-K14221870-001-02-4:10,-1.8870884232827239,oxamflatin,,10 uM
NMH002_NEU_6H:BRD-K17476933-001-04-2:10,0.05747313409499,ITSA-1,,10 uM
NMH002_NEU_6H:BRD-K17561142-003-25-9:10,0.29251398667490025,amiodarone,KCNH2,10 uM
NMH002_NEU_6H:BRD-K17820047-001-03-6:10,0.17326356369955265,BML-210,,10 uM
NMH002_NEU_6H:BRD-K17953061-001-12-7:10,-0.7912688988466998,staurosporine,"CDK2, GSK3B",10 uM
NMH002_NEU_6H:BRD-K18135438-001-11-8:10,0.18402884812869744,BRD-K18135438,,10 uM
NMH002_NEU_6H:BRD-K18910433-001-24-2:10,0.274892193222277,estradiol,"ESR1, ESR2, NR1I2",10 uM
NMH002_NEU_6H:BRD-K19111024-001-15-9:10,-0.0786452013382493,clofibric-acid,PPARA,10 uM
NMH002_NEU_6H:BRD-K20697946-001-01-9:10,-0.005805120707980532,diarylsulfonesulfonamide,,10 uM
NMH002_NEU_6H:BRD-K20880473-001-03-8:10,0.3405738907430326,BG-1013,,10 uM
NMH002_NEU_6H:BRD-K20986251-001-10-6:10,0.23517727368250027,BRD-K20986251,,10 uM
NMH002_NEU_6H:BRD-K21283037-001-15-7:10,-0.6218779934425834,riluzole,SCN5A,10 uM
NMH002_NEU_6H:BRD-K22429181-001-12-6:10,-0.3623870277896457,retinol,"RXRA, RXRB, RXRG",10 uM
NMH002_NEU_6H:BRD-K22503835-001-08-6:10,-0.8782139639729485,scriptaid,HDAC1,10 uM
NMH002_NEU_6H:BRD-K23875128-001-09-1:10,-0.031110755551724822,BRD-K23875128,,10 uM
NMH002_NEU_6H:BRD-K23984367-075-10-3:10,0.11769076420412078,sorafenib,"BRAF, DDR2, FGFR1, FLT1, FLT3, FLT4, KDR, KIT, PDGFRB, RAF1, RET",10 uM
NMH002_NEU_6H:BRD-K24656285-001-04-4:10,-0.3026852104732692,farnesol,MAOB,10 uM
NMH002_NEU_6H:BRD-K24994810-001-02-7:10,-0.2781316844323196,androstenol,NR1I3,10 uM
NMH002_NEU_6H:BRD-K26117720-001-03-0:10,0.21445345201111488,gingerol,,10 uM
NMH002_NEU_6H:BRD-K26521938-001-06-4:10,0.5332569765901636,dinoprostone,"PTGER1, PTGER2, PTGER3, PTGER4",10 uM
NMH002_NEU_6H:BRD-K26657438-001-10-3:10,0.017934805300259912,imiquimod,"TLR7, TLR8",10 uM
NMH002_NEU_6H:BRD-K26818574-305-01-9:10,0.9993522211646757,BIX-01294,EHMT2,10 uM
NMH002_NEU_6H:BRD-K26925640-001-01-7:10,-0.25561385058203073,BML-286,,10 uM
NMH002_NEU_6H:BRD-K27305650-001-11-7:10,0.9351490762450891,LY-294002,"MTOR, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PLK1, PRKDC",10 uM
NMH002_NEU_6H:BRD-K27316855-001-10-9:10,-0.14066958091577725,calcitriol,VDR,10 uM
NMH002_NEU_6H:BRD-K27332342-001-01-6:10,0.6309823621404669,BRD-K27332342,,10 uM
NMH002_NEU_6H:BRD-K27450477-003-06-8:10,-0.038005589367692855,EHNA,"ADA, PDE2A",10 uM
NMH002_NEU_6H:BRD-K27499107-001-04-2:10,-0.14930982444422392,carbacyclin,"PPARD, PTGIR",10 uM
NMH002_NEU_6H:BRD-K27710560-001-05-9:10,0.31713983883860164,splitomycin,,10 uM
NMH002_NEU_6H:BRD-K27756844-001-02-7:10,-0.015137756353793191,BG-1032,,10 uM
NMH002_NEU_6H:BRD-K27799527-001-02-1:10,-0.14834119152192976,BG-1020,,10 uM
NMH002_NEU_6H:BRD-K28470988-001-03-8:10,0.29511356636502084,L-690330,IMPA1,10 uM
NMH002_NEU_6H:BRD-K28912512-001-19-0:10,-0.20906987090456652,nicotinamide,PARP1,10 uM
NMH002_NEU_6H:BRD-K30466858-335-01-5:10,-0.005273348067319467,ellagic-acid,"CA1, CA12, CA14, CA2, CA4, CA6, CA9, SYK",10 uM
NMH002_NEU_6H:BRD-K30707190-001-03-3:10,0.4495004971322767,PNU-74654,"CTNNB1, TCF4",10 uM
NMH002_NEU_6H:BRD-K30743633-001-08-2:10,0.22318268611603131,TCPOBOP,NR1I3,10 uM
NMH002_NEU_6H:BRD-K30984264-003-10-0:10,-0.7083188403882037,harmine,MAOA,10 uM
NMH002_NEU_6H:BRD-K31023358-001-18-0:10,0.5443801725915134,purpurogallin,BCL2L1,10 uM
NMH002_NEU_6H:BRD-K31041191-001-03-5:10,-0.6542831088582843,BG-1029,,10 uM
NMH002_NEU_6H:BRD-K31342827-001-12-0:10,-0.3989192751944032,BRD-K31342827,,10 uM
NMH002_NEU_6H:BRD-K32107296-001-11-0:10,0.8089955777139206,temozolomide,MGMT,10 uM
NMH002_NEU_6H:BRD-K32164935-001-25-8:10,0.19747706852047356,tolazamide,,10 uM
NMH002_NEU_6H:BRD-K32307229-001-01-9:10,-0.1877580543304435,BRD-K32307229,,10 uM
NMH002_NEU_6H:BRD-K32536677-001-02-8:10,-0.2708815802964678,AGK-2,SIRT2,10 uM
NMH002_NEU_6H:BRD-K32610195-001-14-9:10,-0.29786242596362356,androstenedione,"AKR1C3, HSD17B1, HSD3B1",10 uM
NMH002_NEU_6H:BRD-K33127281-001-02-3:10,0.5358160181712484,adapalene,"RARA, RARB, RARG",10 uM
NMH002_NEU_6H:BRD-K33422401-001-02-3:10,-0.5864242816285397,PMSF,,10 uM
NMH002_NEU_6H:BRD-K33572481-001-02-8:10,0.1456377920099568,taurodeoxycholic-acid,,10 uM
NMH002_NEU_6H:BRD-K35010406-001-03-7:10,-0.6061551783957714,BG-1005,,10 uM
NMH002_NEU_6H:BRD-K35307346-001-04-8:10,0.34986424750759293,BRD-K35307346,,10 uM
NMH002_NEU_6H:BRD-K35483542-001-05-6:10,-0.0867518658686823,alitretinoin,"RARA, RARB, RARG, RXRA, RXRB, RXRG",10 uM
NMH002_NEU_6H:BRD-K35923252-001-03-6:10,-0.4234770248987701,BRD-K35923252,,10 uM
NMH002_NEU_6H:BRD-K35960502-001-16-8:10,-0.05533106585260558,niclosamide,STAT3,10 uM
NMH002_NEU_6H:BRD-K36137799-001-04-0:10,-0.31026872134977584,plumbagin,,10 uM
NMH002_NEU_6H:BRD-K36162096-001-09-7:10,-0.3813906864326433,BRD-K36162096,,10 uM
NMH002_NEU_6H:BRD-K37270826-001-21-9:10,0.058949434022479846,mifepristone,"AR, NR3C1, PGR",10 uM
NMH002_NEU_6H:BRD-K37312348-001-12-7:10,-0.054434138202967663,kenpaullone,"CDK1, CDK5, GSK3B",10 uM
NMH002_NEU_6H:BRD-K37606513-001-01-4:10,0.20143535440415913,isonicotinamide,,10 uM
NMH002_NEU_6H:BRD-K37846922-001-08-6:10,-0.23812315770056058,BRD-K37846922,,10 uM
NMH002_NEU_6H:BRD-K37885773-001-01-9:10,-0.00601498128226996,WAY-262611,,10 uM
NMH002_NEU_6H:BRD-K38251852-001-08-2:10,0.07459495312732015,paxilline,KCNMA1,10 uM
NMH002_NEU_6H:BRD-K38756014-001-04-4:10,-0.6169264776415616,BRD-K38756014,,10 uM
NMH002_NEU_6H:BRD-K38775274-001-17-1:10,-0.2552282681241337,dexamethasone,NR3C1,10 uM
NMH002_NEU_6H:BRD-K39096267-001-01-4:10,0.2597707639928794,BRD-K39096267,,10 uM
NMH002_NEU_6H:BRD-K39356024-001-15-6:10,0.4986445984829863,pregnenolone,,10 uM
